_id,source_name,converted_url,url,status,_class
6501ec354857332aa0b7701d,Ebay-CATop100ICProj8995,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=suziluxor&store_name=suziluxor&_oac=1,https://www.ebay.ca/usr/suziluxor,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ec374857332aa0b7701e,Ebay-CATop100ICProj5003,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=phoenix-gtc&store_cat=0&store_name=phoenixgtcestorexchange&_oac=1,https://www.ebay.ca/usr/phoenix-gtc,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ec3b4857332aa0b7701f,Ebay-CATop100ICProj6331,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=herbalmedusa&store_name=karaokestoremagicsing&_oac=1,https://www.ebay.ca/usr/herbalmedusa,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ec3e4857332aa0b77020,Ebay-CATop100ICProj7662,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=bowlingstuff&store_cat=0&store_name=bowlersdeals&_oac=1,https://www.ebay.ca/usr/bowlingstuff,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ec414857332aa0b77021,Ebay-CATop100ICProj8994,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=supermonskey&store_cat=0&store_name=supermonskey&_oac=1,https://www.ebay.ca/usr/supermonskey,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ec584857332aa0b77022,Ebay-CATop100ICProj7663,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=bucksislandparts&store_cat=0&store_name=bucksisland&_oac=1,https://www.ebay.ca/usr/bucksislandparts,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ec5b4857332aa0b77023,Ebay-CATop100ICProj8993,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=supermanhulkbatmanspiderman&store_cat=0&store_name=nycethings&_oac=1,https://www.ebay.ca/usr/supermanhulkbatmanspiderman,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ec654857332aa0b77024,Ebay-CATop100ICProj5037,https://www.ebay.ca/sch/rrsh-49/m.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=rrsh-49&_oac=1,https://www.ebay.ca/usr/rrsh-49,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ec694857332aa0b77025,Ebay-CATop100ICProj6368,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=musiciansarsenal&store_cat=0&store_name=musiciansarsenal&_oac=1,https://www.ebay.ca/usr/musiciansarsenal,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ec6b4857332aa0b77026,Ebay-CATop100ICProj7699,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=collinschrisbks&store_cat=0&store_name=collinschristianbooks&_oac=1,https://www.ebay.ca/usr/collinschrisbks,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ec6e4857332aa0b77027,Ebay-CATop100ICProj5039,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=s.a.w.inc&store_cat=0&store_name=sourceaccessorieswarehouseinc&_oac=1,https://www.ebay.ca/usr/s.a.w.inc,SUCCESS,com.milky.trackerWeb.model.Competitor
6501ec714857332aa0b77028,Ebay-CATop100ICProj6369,https://www.ebay.ca/sch/i.html?_dkr=1&iconV2Request=true&_blrs=recall_filtering&_ssn=musiclilyus&store_cat=0&store_name=musiclilyus&_oac=1,https://www.ebay.ca/usr/musiclilyus,SUCCESS,com.milky.trackerWeb.model.Competitor
